Simulation Number,PG.cFactor,ExitSlit.openingWidth,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.translationXerror,SU.translationYerror,M1.translationXerror,M1.translationYerror,M1.rotationXerror,M1.rotationYerror,M2.translationXerror,M2.translationYerror,M2.rotationXerror,M2.rotationYerror,PG.translationXerror,PG.translationYerror,PG.rotationXerror,PG.rotationYerror,M3.translationXerror,M3.translationYerror,M3.rotationXerror,M3.rotationYerror,M4.translationXerror,M4.translationYerror,M4.rotationXerror,M4.rotationYerror,M5.translationXerror,M5.translationYerror,M5.rotationXerror,M5.rotationYerror
3721,2.25,0.01,1600,1,300000.0,-9.668629870346481e-05,-0.00017102782951130616,0.00028538279471382024,0.0002523682881123034,2.171394057990394e-05,3.427366246279615e-05,0.00023083839271021155,-0.00014398040020415008,-2.3839919001702127e-05,1.7083940887142766e-05,-5.93793713170471e-05,-0.00028755899707876513,6.980765241950452e-06,-1.228235276146317e-05,0.0001304492785771502,-0.00014404257896505156,-2.3452686319068297e-05,-4.1465911839151715e-05,-3.429290654532248e-05,-7.266760589367413e-05,2.5326996313834752e-05,3.8209014048564185e-05,0.00018612529149392837,-0.00018574690609077747,8.95742748516916e-06,-2.0644293298953756e-05
3722,2.25,0.01,1600,1,300000.0,-0.00027584869132398453,0.00017035276457089815,-0.00021713127895078526,7.453444237164833e-06,-1.1396358901254125e-05,-4.388728345468743e-05,5.142353474049834e-05,0.0002545337624949299,-3.521639587552879e-05,3.201073314984359e-05,-0.00029602880075308053,-0.00021912472601062893,-4.756758560438684e-05,-1.4988775742559903e-05,-0.0002376482026074224,-0.0001090560293280091,3.7846226274833245e-05,4.766333316270264e-05,0.00014242775568130598,-0.00028261000835103236,-2.71947350403981e-05,1.0624820387880417e-05,-0.00014269451769997638,0.00011735876273550287,9.100788225282717e-06,6.9807636834351655e-06
3723,2.25,0.01,1600,1,300000.0,0.0001379868263174127,-0.0001534774916321471,-0.0002635880961997346,-0.00019828761991830772,3.378195852657769e-05,-3.277519725103057e-05,0.0002505826486926052,-0.00011473032736030375,-2.3489595460139636e-05,-3.3184871391841665e-05,-0.0002676235187570267,8.499429328990475e-05,3.938798637526577e-05,3.422644230016493e-05,9.68220025043672e-05,0.00022901354797130903,-8.67657548486178e-06,-6.858545247662959e-06,0.00015637473594776104,-1.4853576045299353e-06,1.22565771101992e-06,2.4057567249917608e-05,-0.00011924597854370261,0.0002284649542319376,4.935142057323047e-05,2.3144008003376066e-05
3724,2.25,0.01,1600,1,300000.0,-0.0002992970729760159,0.00019651906113793074,-0.00016736006730691785,5.7208603972878544e-05,1.9636512254213615e-06,-4.457505660851544e-06,-1.2561306881937631e-05,3.731332879093743e-05,-4.157009141102031e-05,-3.669627441594955e-05,5.676728501525575e-06,-0.00021761109421040986,3.5337483177965436e-05,-1.851691249007319e-05,0.00022604129652148154,-4.2684113859107066e-05,4.916320616292398e-05,-1.1044919554759003e-05,0.00012031073767593031,0.00012093209295843178,3.158748043906528e-05,1.8492882220505625e-05,-0.00012657600808293272,0.00025295130931873405,2.8055007316845055e-05,-2.7669702127948293e-05
3725,2.25,0.01,1600,1,300000.0,6.879607073363681e-05,-0.00012836729704505237,0.00018195153238511578,-0.00023792501664575343,-3.07734757956292e-05,-1.2355844697121615e-06,-9.6957044146825e-05,0.00012709189351214754,2.2191600360706527e-05,-4.296675820668483e-05,5.7643586656610406e-05,6.439684388688581e-06,-1.3507231964719756e-05,3.935747501328664e-05,0.00014314308116544116,2.0754476544282495e-05,1.2860865439997785e-05,-6.477815259839725e-07,0.00017198108415406884,-0.0002590366375351592,4.6194282480696744e-05,-4.791346639761971e-05,-0.00027890107169243716,-0.00017385443446760255,-6.069880524818917e-06,1.6801708853641634e-05
3726,2.25,0.01,1600,1,300000.0,-0.00027945565046728953,0.0002203047043461888,-0.00026254030328472477,-0.00010721940483360154,-3.851251407992719e-05,4.6577529839340606e-05,6.960880622574722e-05,7.987934208083212e-05,-4.699260092311195e-05,4.445224158512919e-05,0.00013384237289138808,0.0002324759358247707,2.9776284718238014e-05,-8.714464305428996e-06,-0.00020955627165557676,0.00016889427919000353,-3.833106172777803e-05,-4.361274846809649e-05,-8.677751926224547e-05,9.776825608772522e-05,3.106256345856118e-05,-4.2506431809740263e-05,8.093974607142277e-05,-0.0002957273805923827,4.976440211972539e-05,3.180393805387397e-05
3727,2.25,0.01,1600,1,300000.0,-6.939907093418427e-05,-0.00024097740947991484,0.0002675657327109048,-6.885725218094805e-05,3.460214322826658e-05,-3.198129437080021e-05,-0.00029821241609752054,-4.5626179601418264e-05,-1.6878265451095156e-05,-2.5034584536545413e-05,-7.233000353202754e-06,-0.00011486634506167754,2.2330686304485523e-05,4.2669717741309685e-06,-0.00016381634871337835,0.00023922562613750033,-6.7886287332817296e-06,-3.0842499557793414e-05,2.6686962641193858e-05,9.404527500771811e-05,-4.1192759730232577e-05,-2.3364808532483175e-05,0.0002628479293517103,0.00029875853022394693,1.8714740171971468e-06,-3.844091251694744e-07
3728,2.25,0.01,1600,1,300000.0,0.00028880615480926535,1.555542105166651e-05,3.537224096008125e-05,1.3686355953035118e-06,-2.4582382037745554e-05,-1.0348346457067106e-05,-9.660420847852635e-05,0.00018063269185919495,4.5730814418402716e-05,8.320527426438673e-06,1.8095533457900828e-05,-0.00020831349338656843,4.7241977350875494e-05,1.1938730380868619e-05,0.00023057742019077354,2.775295583462735e-05,-4.811683551123335e-05,-1.8202115163332957e-05,-6.742206525585869e-05,0.00022175503207337864,-4.482681933880279e-05,-2.2644143755663395e-05,-3.13980680517188e-05,1.66098201986024e-05,-8.727306371733457e-06,-4.517806632987277e-05
3729,2.25,0.01,1600,1,300000.0,-0.00013342904213746107,-9.446669430508838e-05,-0.00017001292230130451,-0.00027405709825142096,3.497886951276451e-05,2.3942874403498557e-05,-0.00014410555689378608,9.663203013774937e-05,-3.322085508389862e-05,3.056421115471296e-05,7.597206921661296e-05,-0.000296739692893426,1.5524144368537188e-05,-2.2504623591740592e-05,3.594362226959141e-06,6.954869216929866e-05,2.0874851358046287e-05,6.748359499704891e-06,0.00014807960452380495,-1.1363377717505622e-05,5.849130140391489e-06,-2.1864498995670602e-05,-0.00010627768836623974,0.00011812525428130582,-2.2875429640028877e-05,-1.2010624607080801e-05
3730,2.25,0.01,1600,1,300000.0,0.00023575408481552534,0.00027384062690317745,0.00015872613729216406,-0.0001522407177469494,1.590677717362904e-05,-2.909617605860281e-05,-9.308905645350612e-05,-0.00022542667678122934,1.8588441799501814e-06,4.887855647779495e-05,-1.014752068185089e-05,-0.00024339179200872016,2.9120454093552025e-05,3.259296077265739e-05,-0.00014471137622016226,0.0001095959828220054,-1.4750265609253476e-05,3.983368099208334e-05,-1.292090372204043e-05,-0.0002815598721982473,2.6490141110503333e-05,9.907686608543274e-06,-0.00023348393720298374,-8.13905954861915e-05,1.5702892820944847e-05,-4.330743775938941e-05
3731,2.25,0.01,1600,1,300000.0,-3.455794360037958e-05,-0.00021741607349054764,-9.953993692171423e-05,-0.0001832433892755618,3.711370198811846e-05,-5.8985895670059094e-06,-6.0787640282752625e-05,1.0704792252389829e-05,2.4221898751980347e-06,-1.1138106697821328e-05,-8.583010443414946e-05,0.00014951191075112508,6.314758927880949e-06,4.841980896020182e-05,0.00010130624502223737,-0.00024382234386030702,4.079731682213934e-05,-2.0471497766310417e-06,-0.0001134820537297528,0.00028591282211545165,3.58057770498995e-05,-4.573618904001904e-05,0.00023299150492572183,-6.4052162170802e-05,1.5633289646813401e-06,3.391740649937084e-05
3732,2.25,0.01,1600,1,300000.0,-0.00015748355419475707,-5.492243685694271e-05,-2.031919862147775e-05,0.0002009199587276051,2.7550208928224858e-05,-4.5941386536968767e-05,8.734002857419259e-05,5.574367409492899e-05,8.627575986814963e-06,2.642803552139124e-05,0.0002162211812433478,-0.0002383095792535487,3.973698387685408e-06,4.6504142597780786e-05,-0.00023841787839890216,-0.0002784640622304028,-2.5268789764054846e-05,1.051154165930053e-05,-0.0002633788952133416,-0.0002892514683635453,7.5557266725014195e-06,-4.305270735266001e-05,0.00028828122015741475,-9.757480701645254e-05,-1.1220898235869017e-05,1.2982190890776966e-05
3733,2.25,0.01,1600,1,300000.0,-0.0002274400435850135,0.00019570672693967726,0.0002848970948099905,-0.00029354415736180834,1.3378542616551151e-05,4.568841641762375e-05,0.00012753620413252017,-0.0001451593216707762,1.1403056676458197e-05,1.916099662276586e-05,-0.00013615950564768142,-0.0002924899638316389,1.0987173186585842e-05,-1.4129025931538383e-05,-0.00012277156330572187,-3.489733743592175e-05,6.279496826953254e-06,6.33108765425437e-07,2.593635121524347e-05,8.316546878511859e-05,4.636738122271612e-05,-4.579434512597117e-05,0.00022905606493406593,5.293743450150506e-05,4.932999703681931e-05,-3.0515278288155203e-05
3734,2.25,0.01,1600,1,300000.0,-5.138235032889398e-05,0.0002183325280058481,0.00014044602910968793,-8.178809571814078e-05,8.107596279477802e-06,-1.3948983907204004e-05,-0.00012984462007732765,0.0001241137089601637,3.594686696301999e-05,-3.5358185974872305e-05,3.726239805639626e-05,1.3844122065001985e-05,-1.3316854815644063e-05,2.849855083142232e-05,-0.00021001984769753644,0.000129535359060878,-5.0329504653887755e-06,7.005503238375997e-06,-0.00022202331322150606,0.00019330495971566338,-2.5718873971130875e-05,3.6771487171396896e-06,4.932071376664897e-05,-0.0001395853902028727,3.3028469545092555e-06,-4.178762395154482e-05
3735,2.25,0.01,1600,1,300000.0,-9.779677562958021e-05,-0.00021449517812488915,-6.725252122462551e-05,-0.00011506937234744138,-4.610768346096427e-05,-3.0746064581054026e-05,0.00021562232434145994,3.0114193600511575e-05,-9.193959248714659e-06,-4.3747862538714335e-06,-2.542796388569095e-06,-0.00022940735067155895,3.989360376666767e-05,2.6161593503525747e-05,-0.00018352529545019602,0.00015948121350983877,1.6586895748243388e-05,3.4275983993996784e-05,-0.00018473294779028902,0.00024350725181901005,-4.0727768704286604e-05,-4.616427005209969e-05,-1.6584277256460347e-05,-9.847233132432952e-05,-8.430576877834028e-06,3.0064855404239116e-06
3736,2.25,0.01,1600,1,300000.0,-1.2389816215498041e-05,-0.0002934746270372454,-1.1145786958215663e-05,0.0002059580923946135,-9.471869659028999e-06,3.581401259329094e-05,0.0002138845806058071,0.00024656442684647457,4.413927235062229e-05,-9.451395804478793e-06,0.00014338228627090727,6.0658672276356004e-05,2.2269865792895188e-05,4.2541238174564196e-05,0.00026150138334270705,-3.999390514283275e-05,2.9819110303588868e-05,2.2994461196978228e-05,2.0039302402927043e-05,0.00012700747414044593,-8.045311558068422e-06,2.6609947599850904e-05,0.00023455849562893253,9.741295284213821e-05,3.625163729623047e-05,-3.977829566299087e-05
3737,2.25,0.01,1600,1,300000.0,5.453724026382702e-05,0.00016629079979531795,-7.356165023544639e-05,3.516902325475282e-05,4.4217910159166615e-05,-4.02410690870772e-05,2.165987807539754e-05,-9.620137460330318e-05,-1.605732688777382e-06,1.2948382739096606e-05,3.767348195259898e-05,1.182374574492344e-05,-3.855686614821201e-05,2.134938753502265e-05,0.0002623841176100181,0.00029951948813181057,-2.150174777102958e-05,-3.06352281739941e-05,0.00024637963222144324,-0.0001947109776017536,-2.2444030458597986e-05,-4.060400855712285e-05,-0.000114483460597021,0.00021665448128939927,2.9291140030725223e-05,4.360011462179377e-05
3738,2.25,0.01,1600,1,300000.0,0.0002798093160620737,-4.693584797977392e-05,9.46062725704841e-05,0.0002865067020446583,-1.5843987531454326e-05,-3.083591428379814e-05,-0.00015388064291264154,-0.00023283856798777378,2.2591141996729947e-05,8.009548078114683e-06,5.41809257945282e-05,-0.00013683784571588722,-7.021118706164018e-06,-1.908742138889493e-05,9.596485939355196e-05,4.69512908431885e-05,2.2871614920512078e-05,-2.8382778659168397e-05,-4.75270947821588e-05,0.00029065202450259344,3.971097538344872e-05,4.679416555082226e-05,9.489284406256486e-05,-2.159444210962007e-05,-6.5765971831556545e-06,4.212606155548994e-05
3739,2.25,0.01,1600,1,300000.0,0.00018638542722435503,5.815069944691719e-05,-0.000258188389117193,0.00012451524304756684,-2.3567525848853705e-06,-4.956200251732158e-05,-0.00018274363671848007,-0.00018320065125649075,2.9923523984817447e-05,1.4364563179419854e-05,0.00020069146426066276,-0.0002853408422620191,3.9091966552732696e-05,-1.0533386362958197e-05,-1.32582245018315e-05,-0.000249163137010764,2.196993587667529e-06,4.3277610064169415e-06,-0.00011730312605990513,0.00018028327996740494,4.3189797048886476e-05,-3.8664042159459044e-05,0.0001667080159310894,-0.0002148881455833039,-1.7821870341069767e-06,3.5296262757690526e-05
3740,2.25,0.01,1600,1,300000.0,-0.00015772369888053094,8.531364328392803e-06,-0.00029858560301678074,0.00016018576760910884,-8.553057946049181e-06,1.3329868957003616e-05,0.00017058738074495362,-1.755574717610944e-06,2.1617362076183895e-05,-4.4097975975754425e-05,0.00016092286892513657,-0.0002656060455096124,2.403145387248447e-05,-1.8156612259261878e-06,0.00010741482299377026,-0.00014023388528599373,-2.4581341522541767e-05,1.9211696451552336e-05,0.00018117199968178005,-3.388448031196693e-05,-2.7483043266609453e-05,3.327257996710342e-05,-6.996743144298227e-05,-9.302507724933505e-05,1.3408972923158105e-05,3.509610089281095e-05
3741,2.25,0.01,1600,1,300000.0,0.00010618373644890602,8.054228588773288e-05,1.5998998466132126e-05,-0.0001701874243564819,-3.327615343000317e-05,-3.986487761030285e-05,-0.00013789853394515368,-0.0002652059867014054,4.304776364019416e-05,1.5866195861858924e-05,-0.00015055718738701595,8.834709965792846e-05,2.45762152752181e-05,-2.0387061760816296e-05,-0.0002109825629794556,-0.00025641594240373086,1.0169763509385486e-05,3.616245788710504e-05,-0.00026827343587631,-0.00010584523380821834,2.0212736313409735e-05,4.054244226638291e-05,0.00017123882185011773,8.067214681475659e-05,-2.2680881586394377e-05,-1.8163889140517542e-05
3742,2.25,0.01,1600,1,300000.0,0.0002944369235911495,-0.000143046934629585,9.041073687050919e-05,0.00010262825009070526,-1.4493863429629184e-05,-1.9164826876305255e-05,9.290755705997051e-05,-0.00020872894287483895,1.9157843687778535e-05,1.0707117537147283e-05,5.6597350885361755e-05,-0.00021124911365778847,4.024502851938137e-05,-4.5417005439530515e-05,0.00015148816359607763,-0.00013774330551206973,-3.5920547591779045e-05,1.2033505122559914e-05,1.628812341982139e-06,-0.0001808966894451203,-6.202602655042223e-06,6.123030881195837e-06,0.00019398802926450892,-0.000232944188250168,-7.127155401052142e-06,2.9100916154494427e-05
3743,2.25,0.01,1600,1,300000.0,9.77362513172395e-05,-0.00027348047874012593,0.0001252061373257579,-0.0001242023608600351,-1.409215091599695e-05,-2.8656008243999977e-05,0.00012290177793129888,0.00023642789864612414,3.16603809119618e-05,6.796039767796167e-06,0.00015485728508242842,-8.522047984331889e-05,-1.0936460363092826e-05,-2.458054820564717e-05,-0.0001622156833958647,-0.00018368724173259084,-2.589675746158554e-05,-1.4046540677986067e-05,-0.00012387877371031826,-6.155986399334688e-05,2.2594783606289978e-05,1.8585367171303567e-05,-0.00011699890459723687,0.00012380879690327676,4.0212669889677665e-06,-1.980911196681725e-05
3744,2.25,0.01,1600,1,300000.0,0.00023934873536046605,-0.00029896082601113446,-2.7691565202038644e-05,-6.888451045601075e-05,3.602409590979161e-05,-3.562346610509222e-05,0.0002329408351328599,-2.0900969362047845e-05,2.4438972025485057e-06,-3.380567494608689e-05,0.0001626781476720588,0.00020652552739281886,-3.715334076198652e-05,-1.552409674065819e-05,-0.0002840074138650906,0.00020673475615899125,4.245104986285729e-05,-1.72041501429986e-05,-9.689713558829762e-06,2.2669016360476405e-05,-4.2591247086244165e-05,-1.7099544648434548e-05,-0.00011792851219238836,1.6883231266263444e-05,-2.4156194626271646e-05,-4.3975779918180316e-05
3745,2.25,0.01,1600,1,300000.0,-0.00018877530450201932,-0.00013014868812707674,3.5970688013744687e-07,0.00021437246078810868,-4.8797245156311274e-05,-2.9261014993583557e-05,-0.00029029300861441615,-0.00019863511378917766,4.0272275487080485e-05,3.7495433307284116e-06,-0.00017830139398256333,-0.00015250526635320676,3.177373059366799e-05,2.9357614025759915e-05,-2.3233303854778415e-05,-8.599287487599211e-05,-3.0443967712718945e-05,-3.884221498399224e-05,-0.0002369032961537658,-0.0002840904604974151,4.878740711018978e-05,2.6513275042502555e-05,-0.00017349838347508866,0.0001431265289416903,3.569936359494272e-05,-3.1748899035036895e-05
3746,2.25,0.01,1600,1,300000.0,-2.6889874589703007e-05,-0.0001952746699872026,0.00019933661266620617,-0.00015839324277770769,1.8739739509523162e-05,-2.0683844877269364e-05,-0.00011053103732656692,-9.316245888472374e-05,-6.674840698282004e-06,-4.986780705706412e-05,8.604331160294478e-05,5.1459848809658584e-05,2.5927594379019626e-05,2.3579142087200925e-05,-0.0002658275081214369,0.0002297018466583518,-3.249774405622431e-05,-5.061438362563565e-06,-0.0002957536343520778,-0.00014376934943207575,3.99486812476957e-06,-7.876623628716874e-06,-0.00013228750022949674,-0.00024048398667442586,-4.7300014769293953e-05,-3.48119518338322e-05
3747,2.25,0.01,1600,1,300000.0,-0.000296509569695312,0.00016248786389882585,-0.00018984012840252793,-0.00018836869607689405,-5.522246922469829e-06,-4.2783385855328015e-05,-0.0001765268074658349,0.0001515995469085962,1.4679785500863606e-05,7.90205980088515e-06,0.00020396433563850278,-1.3139143893695852e-05,2.0077743277408505e-05,-7.957814367744123e-06,-7.004570816014256e-05,-0.00028255923499616347,3.926082199714722e-05,3.335750587384309e-05,6.473600028137965e-06,0.00015480143912488666,4.1307623610932813e-05,-3.238945975793203e-05,-0.00011255361561148347,7.535764055954688e-05,-2.425063909630838e-05,-3.221692212092118e-05
3748,2.25,0.01,1600,1,300000.0,-1.5902875629160906e-05,-0.0002998703067774712,0.00018336623637817953,-0.00021889715736349709,2.1840177538166772e-05,3.966987996304772e-05,0.000179602699117247,-0.0002225198663090092,-3.8361052621520145e-05,4.7900137629307465e-05,-2.0084833209617152e-05,8.179360269100358e-05,4.294053309635242e-05,4.9883125315727105e-05,0.00022886434770601026,-0.0002793721054714898,3.335251989504132e-05,8.213369155520765e-06,-0.00026551685273770254,-0.00017622936406712472,1.2547159586891194e-05,2.7303717603384876e-05,8.967470501447061e-05,0.00028275581068711654,-4.268326747422185e-05,1.2250729126323059e-05
3749,2.25,0.01,1600,1,300000.0,0.0002880981066226205,-0.00023930569355083613,-0.00015029338312664133,-0.00017960097396778828,-3.121131570366534e-05,-3.687550672570923e-05,7.618005516549578e-05,0.00022449293955902858,-1.4042895285168123e-05,-2.3899296567259356e-05,0.00022222739221777445,0.00012776639865296586,3.697333931494087e-05,-2.519832611617158e-05,-0.00016317753376962456,6.449938955095219e-05,-2.3265958901427488e-05,4.373731989211609e-05,-4.38755056231683e-06,-0.0002550636460343538,-3.6361188622077728e-06,4.397202466320515e-05,0.00026681950612262776,-0.0001808697934750162,3.956032065320711e-05,2.1089951768299204e-05
